time (PST),fog,fog tips,rain (mm),air temperature (C),relative humidity (%),wind speed (m/s),wind gust (m/s),wind direction (deg)
2004-01-01 12:00:00,0.0,0.0,0.0,13.49,70.16,4.01,5.26,150.29
2004-01-01 13:00:00,0.0,0.0,0.0,13.11,74.03,2.68,4.23,144.43
2004-01-01 14:00:00,0.0,0.0,0.0,12.61,76.99,1.92,2.95,153.67
2004-01-01 15:00:00,0.0,0.0,0.0,12.37,79.58,2.57,3.57,149.37
2004-01-01 16:00:00,0.0,0.0,0.0,12.5,80.96,2.58,3.46,148.09
2004-01-01 17:00:00,0.0,0.0,0.0,11.28,87.71,2.32,3.3,145.14
2004-01-01 18:00:00,0.0,0.0,0.0,10.42,94.23,2.1,3.07,143.03
2004-01-01 19:00:00,0.0,0.0,0.0,10.31,96.48,2.07,2.78,144.61
2004-01-01 20:00:00,0.0,0.0,0.0,10.57,96.88,2.88,3.85,133.68
2004-01-01 21:00:00,0.0,0.0,0.0,10.73,96.55,2.81,3.53,138.35
2004-01-01 22:00:00,0.0,0.0,0.0,10.91,96.2,2.77,3.56,140.71
2004-01-01 23:00:00,0.0,0.0,0.0,10.93,96.65,1.89,2.83,143.51
2004-01-02 00:00:00,0.0,0.0,0.1,10.49,97.92,1.31,2.07,122.56
2004-01-02 01:00:00,0.0,0.0,0.1,10.63,98.55,1.52,3.61,130.07
2004-01-02 02:00:00,4.714,1.0,0.1,11.16,98.97,2.0,3.85,148.2
2004-01-02 03:00:00,0.0,0.0,0.0,11.61,99.07,0.83,4.56,187.83
2004-01-02 04:00:00,0.0,0.0,0.0,11.73,99.1,1.06,2.95,314.54
2004-01-02 05:00:00,0.0,0.0,0.0,11.55,99.14,1.03,1.73,324.22
2004-01-02 06:00:00,0.0,0.0,0.0,11.49,99.18,0.42,1.27,311.99
2004-01-02 07:00:00,0.0,0.0,0.1,11.6,99.22,0.54,1.57,305.66
2004-01-02 08:00:00,0.0,0.0,0.0,11.38,99.23,0.71,1.3,325.05
2004-01-02 09:00:00,0.0,0.0,0.0,11.29,99.24,0.95,1.47,322.53
2004-01-02 10:00:00,0.0,0.0,0.0,11.42,99.29,0.48,1.15,318.96
2004-01-02 11:00:00,0.0,0.0,0.0,11.77,99.31,0.56,1.01,326.09
2004-01-02 12:00:00,0.0,0.0,0.0,11.65,98.84,0.85,1.8,325.03
2004-01-02 13:00:00,0.0,0.0,0.0,11.25,96.2,0.94,1.56,323.57
2004-01-02 14:00:00,0.0,0.0,0.0,11.34,93.48,1.22,1.81,329.36
2004-01-02 15:00:00,0.0,0.0,0.0,10.98,93.72,1.52,2.15,324.44
2004-01-02 16:00:00,0.0,0.0,0.0,10.47,98.12,1.89,3.02,326.01
2004-01-02 17:00:00,0.0,0.0,0.0,9.9,98.9,1.91,2.6,325.92
2004-01-02 18:00:00,0.0,0.0,0.0,9.46,97.5,2.13,2.91,321.51
2004-01-02 19:00:00,0.0,0.0,0.0,9.5,91.94,2.08,2.73,324.94
2004-01-02 20:00:00,0.0,0.0,0.0,9.27,88.33,2.1,3.25,319.12
2004-01-02 21:00:00,0.0,0.0,0.0,9.04,88.76,2.16,2.78,320.95
2004-01-02 22:00:00,0.0,0.0,0.0,8.58,85.64,1.97,3.22,312.23
2004-01-02 23:00:00,0.0,0.0,0.0,8.4,84.34,2.06,3.08,317.5
2004-01-03 00:00:00,0.0,0.0,0.0,8.2,84.33,1.66,2.86,315.48
2004-01-03 01:00:00,0.0,0.0,0.0,7.43,88.77,1.57,2.96,318.49
2004-01-03 02:00:00,0.0,0.0,0.0,7.46,85.02,2.26,3.41,318.28
2004-01-03 03:00:00,0.0,0.0,0.0,7.45,85.29,2.6,3.52,316.05
2004-01-03 04:00:00,0.0,0.0,0.0,7.23,82.53,2.71,3.92,313.5
2004-01-03 05:00:00,0.0,0.0,0.0,7.08,77.04,2.8,4.02,306.4
2004-01-03 06:00:00,0.0,0.0,0.0,6.97,72.9,2.31,3.85,309.86
2004-01-03 07:00:00,0.0,0.0,0.0,6.61,71.08,2.58,4.13,324.92
2004-01-03 08:00:00,0.0,0.0,0.0,6.96,63.16,1.38,2.21,309.38
2004-01-03 09:00:00,0.0,0.0,0.0,8.14,59.89,1.15,2.5,330.2
2004-01-03 10:00:00,0.0,0.0,0.0,9.08,61.96,1.04,2.18,331.24
2004-01-03 11:00:00,0.0,0.0,0.0,10.09,56.88,1.08,2.25,332.85
2004-01-03 12:00:00,0.0,0.0,0.0,10.42,54.22,1.36,2.56,326.49
2004-01-03 13:00:00,0.0,0.0,0.0,10.86,49.44,1.52,3.3,325.48
2004-01-03 14:00:00,0.0,0.0,0.0,10.34,51.63,2.55,3.68,314.15
2004-01-03 15:00:00,0.0,0.0,0.0,10.4,52.47,2.59,3.8,316.04
2004-01-03 16:00:00,0.0,0.0,0.0,9.93,56.04,2.63,3.93,322.7
2004-01-03 17:00:00,0.0,0.0,0.0,9.22,57.26,2.69,4.38,316.79
2004-01-03 18:00:00,0.0,0.0,0.0,8.56,58.52,2.29,3.03,320.03
2004-01-03 19:00:00,0.0,0.0,0.0,8.17,48.07,1.34,2.72,334.6
2004-01-03 20:00:00,0.0,0.0,0.0,7.67,48.21,1.26,2.38,332.54
2004-01-03 21:00:00,0.0,0.0,0.0,7.27,49.51,1.43,2.33,331.92
2004-01-03 22:00:00,0.0,0.0,0.0,7.33,46.53,1.81,3.23,326.79
2004-01-03 23:00:00,0.0,0.0,0.0,6.92,51.18,1.94,2.57,330.32
2004-01-04 00:00:00,0.0,0.0,0.0,6.56,49.6,1.37,2.4,333.49
2004-01-04 01:00:00,0.0,0.0,0.0,6.59,51.89,0.98,1.26,334.52
2004-01-04 02:00:00,0.0,0.0,0.0,7.54,42.18,0.57,1.7,3.38
2004-01-04 03:00:00,0.0,0.0,0.0,8.11,33.28,0.43,1.41,149.4
2004-01-04 04:00:00,0.0,0.0,0.0,8.45,25.51,1.31,2.86,319.07
2004-01-04 05:00:00,0.0,0.0,0.0,8.32,27.35,1.67,3.15,336.98
2004-01-04 06:00:00,0.0,0.0,0.0,8.19,30.45,1.67,2.88,334.64
2004-01-04 07:00:00,0.0,0.0,0.0,6.89,44.0,1.3,2.05,327.85
2004-01-04 08:00:00,0.0,0.0,0.0,6.9,48.05,1.01,1.43,334.6
2004-01-04 09:00:00,0.0,0.0,0.0,9.45,32.97,0.98,1.56,319.95
2004-01-04 10:00:00,0.0,0.0,0.0,10.07,46.74,0.95,1.53,323.5
2004-01-04 11:00:00,0.0,0.0,0.0,10.85,44.54,0.9,1.33,320.41
2004-01-04 12:00:00,0.0,0.0,0.0,11.76,38.92,0.9,1.5,316.89
2004-01-04 13:00:00,0.0,0.0,0.0,12.57,31.4,1.05,1.56,312.88
2004-01-04 14:00:00,0.0,0.0,0.0,11.25,48.34,1.16,1.92,319.63
2004-01-04 15:00:00,0.0,0.0,0.0,10.66,56.21,1.1,1.6,326.51
2004-01-04 16:00:00,0.0,0.0,0.0,10.01,56.39,0.91,1.42,320.45
2004-01-04 17:00:00,0.0,0.0,0.0,9.18,49.62,1.19,1.53,322.89
2004-01-04 18:00:00,0.0,0.0,0.0,8.16,49.2,1.24,1.68,327.28
2004-01-04 19:00:00,0.0,0.0,0.0,8.15,51.71,1.4,2.08,328.26
2004-01-04 20:00:00,0.0,0.0,0.0,8.12,54.78,1.24,1.61,328.86
2004-01-04 21:00:00,0.0,0.0,0.0,8.43,46.46,0.71,1.21,337.74
2004-01-04 22:00:00,0.0,0.0,0.0,9.66,22.08,0.74,1.47,24.01
2004-01-04 23:00:00,0.0,0.0,0.0,10.41,15.52,0.55,1.55,84.24
2004-01-05 00:00:00,0.0,0.0,0.0,10.94,14.06,0.45,1.33,84.44
2004-01-05 01:00:00,0.0,0.0,0.0,10.54,22.89,0.57,2.3,134.26
2004-01-05 02:00:00,0.0,0.0,0.0,9.31,28.21,2.04,4.83,149.85
2004-01-05 03:00:00,0.0,0.0,0.0,9.29,26.14,2.0,5.51,142.28
2004-01-05 04:00:00,0.0,0.0,0.0,8.78,27.31,0.15,0.87,7.03
2004-01-05 05:00:00,0.0,0.0,0.0,8.76,27.87,0.63,2.08,85.68
2004-01-05 06:00:00,0.0,0.0,0.0,9.08,26.24,0.87,2.95,120.68
2004-01-05 07:00:00,0.0,0.0,0.0,9.33,23.28,0.72,1.87,223.88
2004-01-05 08:00:00,0.0,0.0,0.0,9.56,24.41,1.35,2.82,210.22
2004-01-05 09:00:00,0.0,0.0,0.0,11.33,27.58,1.94,3.7,161.92
2004-01-05 10:00:00,0.0,0.0,0.0,11.93,27.12,2.0,4.38,141.46
2004-01-05 11:00:00,0.0,0.0,0.0,13.21,24.74,3.89,6.17,149.93
2004-01-05 12:00:00,0.0,0.0,0.0,13.54,23.45,2.64,5.67,167.44
2004-01-05 13:00:00,0.0,0.0,0.0,13.88,22.47,3.36,6.28,132.6
2004-01-05 14:00:00,0.0,0.0,0.0,15.04,21.4,2.8,5.75,157.76
2004-01-05 15:00:00,0.0,0.0,0.0,16.89,19.44,0.71,1.86,142.54
2004-01-05 16:00:00,0.0,0.0,0.0,15.28,19.46,0.8,2.75,178.91
2004-01-05 17:00:00,0.0,0.0,0.0,13.17,20.74,0.39,1.6,160.68
2004-01-05 18:00:00,0.0,0.0,0.0,11.96,20.78,1.12,2.63,125.34
2004-01-05 19:00:00,0.0,0.0,0.0,11.59,21.54,0.64,2.16,92.69
2004-01-05 20:00:00,0.0,0.0,0.0,11.54,20.76,0.63,1.91,162.99
2004-01-05 21:00:00,0.0,0.0,0.0,11.06,20.76,0.48,1.52,314.96
2004-01-05 22:00:00,0.0,0.0,0.0,11.15,20.06,0.92,1.88,344.31
2004-01-05 23:00:00,0.0,0.0,0.0,12.07,17.17,1.03,2.06,289.52
2004-01-06 00:00:00,0.0,0.0,0.0,12.21,16.18,1.25,2.21,292.71
2004-01-06 01:00:00,0.0,0.0,0.0,12.4,15.6,1.41,2.65,294.37
2004-01-06 02:00:00,0.0,0.0,0.0,12.35,15.55,1.39,2.12,296.56
2004-01-06 03:00:00,0.0,0.0,0.0,12.61,14.77,1.18,2.38,305.56
2004-01-06 04:00:00,0.0,0.0,0.0,12.64,13.78,1.67,4.21,150.74
2004-01-06 05:00:00,0.0,0.0,0.0,12.62,14.78,2.23,4.62,161.53
2004-01-06 06:00:00,0.0,0.0,0.0,12.35,16.63,0.97,2.48,150.91
2004-01-06 07:00:00,0.0,0.0,0.0,12.21,18.22,2.38,3.82,144.04
2004-01-06 08:00:00,0.0,0.0,0.0,12.04,17.22,2.52,3.77,142.41
2004-01-06 09:00:00,0.0,0.0,0.0,14.48,14.06,1.92,3.4,145.4
2004-01-06 10:00:00,0.0,0.0,0.0,16.12,14.74,2.35,3.97,152.66
2004-01-06 11:00:00,0.0,0.0,0.0,17.18,14.44,2.91,3.86,150.6
2004-01-06 12:00:00,0.0,0.0,0.0,15.98,18.66,1.31,2.68,172.12
2004-01-06 13:00:00,0.0,0.0,0.0,13.83,28.94,0.36,1.56,305.7
2004-01-06 14:00:00,0.0,0.0,0.0,13.63,24.05,2.45,3.26,143.55
2004-01-06 15:00:00,0.0,0.0,0.0,13.36,21.49,0.99,2.15,137.43
2004-01-06 16:00:00,0.0,0.0,0.0,13.19,23.19,0.77,2.08,92.53
2004-01-06 17:00:00,0.0,0.0,0.0,12.96,23.5,1.78,2.82,122.18
2004-01-06 18:00:00,0.0,0.0,0.0,13.14,20.08,2.98,4.67,137.45
2004-01-06 19:00:00,0.0,0.0,0.0,12.61,26.19,1.22,3.43,325.66
2004-01-06 20:00:00,0.0,0.0,0.0,12.61,20.95,2.25,4.33,120.33
2004-01-06 21:00:00,0.0,0.0,0.0,12.76,17.86,1.67,2.25,133.97
2004-01-06 22:00:00,0.0,0.0,0.0,12.81,16.35,1.66,2.93,117.25
2004-01-06 23:00:00,0.0,0.0,0.0,12.56,17.23,0.36,2.38,49.58
2004-01-07 00:00:00,0.0,0.0,0.0,12.39,19.6,0.66,1.96,89.97
2004-01-07 01:00:00,0.0,0.0,0.0,11.73,24.18,0.73,2.21,34.15
2004-01-07 02:00:00,0.0,0.0,0.0,11.49,27.6,1.26,2.61,128.91
2004-01-07 03:00:00,0.0,0.0,0.0,11.07,33.58,2.97,4.55,115.05
2004-01-07 04:00:00,0.0,0.0,0.0,11.04,29.45,2.92,3.92,113.57
2004-01-07 05:00:00,0.0,0.0,0.0,11.49,27.07,1.26,2.36,105.21
2004-01-07 06:00:00,0.0,0.0,0.0,11.31,25.74,0.66,1.41,121.22
2004-01-07 07:00:00,0.0,0.0,0.0,11.14,25.13,0.96,2.15,104.26
2004-01-07 08:00:00,0.0,0.0,0.0,12.29,21.4,1.37,2.45,124.93
2004-01-07 09:00:00,0.0,0.0,0.0,14.25,21.8,2.49,3.53,147.62
2004-01-07 10:00:00,0.0,0.0,0.0,15.16,25.17,3.37,4.8,153.32
2004-01-07 11:00:00,0.0,0.0,0.0,15.64,32.81,4.11,5.45,152.87
2004-01-07 12:00:00,0.0,0.0,0.0,15.41,33.65,4.2,5.36,155.79
2004-01-07 13:00:00,0.0,0.0,0.0,15.98,34.04,2.46,3.6,162.02
2004-01-07 14:00:00,0.0,0.0,0.0,16.29,28.85,2.08,2.92,158.51
2004-01-07 15:00:00,0.0,0.0,0.0,15.96,28.68,2.13,2.98,158.29
2004-01-07 16:00:00,0.0,0.0,0.0,15.08,29.99,1.6,2.3,165.57
2004-01-07 17:00:00,0.0,0.0,0.0,12.93,34.97,1.22,2.31,145.21
2004-01-07 18:00:00,0.0,0.0,0.0,11.39,50.61,1.58,2.83,116.27
2004-01-07 19:00:00,0.0,0.0,0.0,11.33,39.57,0.44,1.31,88.38
2004-01-07 20:00:00,0.0,0.0,0.0,11.28,33.07,0.6,1.18,343.82
2004-01-07 21:00:00,0.0,0.0,0.0,11.07,39.03,0.76,1.23,333.81
2004-01-07 22:00:00,0.0,0.0,0.0,12.15,25.73,0.3,1.02,49.02
2004-01-07 23:00:00,0.0,0.0,0.0,12.48,18.01,0.48,1.66,90.1
2004-01-08 00:00:00,0.0,0.0,0.0,12.38,18.16,1.52,3.16,106.46
2004-01-08 01:00:00,0.0,0.0,0.0,11.77,21.41,0.96,2.22,90.99
2004-01-08 02:00:00,0.0,0.0,0.0,10.66,23.89,0.97,1.83,358.52
2004-01-08 03:00:00,0.0,0.0,0.0,11.39,23.35,1.01,2.02,110.75
2004-01-08 04:00:00,0.0,0.0,0.0,11.94,20.54,1.84,3.1,124.8
2004-01-08 05:00:00,0.0,0.0,0.0,10.78,40.1,2.69,3.96,117.28
2004-01-08 06:00:00,0.0,0.0,0.0,12.4,25.0,3.57,4.76,121.31
2004-01-08 07:00:00,0.0,0.0,0.0,12.77,22.54,1.7,3.27,127.83
2004-01-08 08:00:00,0.0,0.0,0.0,13.06,24.2,1.83,3.11,126.04
2004-01-08 09:00:00,0.0,0.0,0.0,14.65,23.98,2.64,4.35,145.22
2004-01-08 10:00:00,0.0,0.0,0.0,15.5,28.81,4.64,5.62,154.01
2004-01-08 11:00:00,0.0,0.0,0.0,16.63,29.51,4.97,6.05,154.25
2004-01-08 12:00:00,0.0,0.0,0.0,16.72,32.93,4.4,5.2,150.18
2004-01-08 13:00:00,0.0,0.0,0.0,16.07,32.66,3.38,5.0,146.72
2004-01-08 14:00:00,0.0,0.0,0.0,16.55,32.67,2.89,3.7,154.1
2004-01-08 15:00:00,0.0,0.0,0.0,16.54,31.49,2.23,3.01,163.88
2004-01-08 16:00:00,0.0,0.0,0.0,16.24,29.64,1.85,2.6,161.44
2004-01-08 17:00:00,0.0,0.0,0.0,14.21,38.28,1.62,2.52,135.79
2004-01-08 18:00:00,0.0,0.0,0.0,11.74,57.19,0.32,1.52,114.91
2004-01-08 19:00:00,0.0,0.0,0.0,10.31,77.25,0.4,1.43,100.28
2004-01-08 20:00:00,0.0,0.0,0.0,9.99,87.14,0.49,1.87,104.13
2004-01-08 21:00:00,0.0,0.0,0.0,9.93,90.8,1.77,2.41,120.67
2004-01-08 22:00:00,0.0,0.0,0.0,10.15,86.95,3.37,4.65,122.61
2004-01-08 23:00:00,0.0,0.0,0.0,10.88,66.64,2.86,3.63,138.03
2004-01-09 00:00:00,0.0,0.0,0.0,11.25,58.54,3.3,3.91,138.36
2004-01-09 01:00:00,0.0,0.0,0.0,12.5,38.69,3.69,4.9,124.65
2004-01-09 02:00:00,0.0,0.0,0.0,13.09,27.06,3.28,4.12,136.54
2004-01-09 03:00:00,0.0,0.0,0.0,12.1,33.36,3.32,4.22,125.62
2004-01-09 04:00:00,0.0,0.0,0.0,11.03,50.97,1.35,3.18,121.43
2004-01-09 05:00:00,0.0,0.0,0.0,10.81,58.08,2.67,3.46,111.76
2004-01-09 06:00:00,0.0,0.0,0.0,11.99,39.34,2.66,3.67,124.29
2004-01-09 07:00:00,0.0,0.0,0.0,12.3,32.03,2.97,4.01,131.9
2004-01-09 08:00:00,0.0,0.0,0.0,13.71,30.5,2.66,3.61,119.55
2004-01-09 09:00:00,0.0,0.0,0.0,14.77,33.3,1.73,3.13,142.89
2004-01-09 10:00:00,0.0,0.0,0.0,13.92,62.97,1.42,2.18,150.72
2004-01-09 11:00:00,0.0,0.0,0.0,15.97,58.56,0.72,1.72,198.0
2004-01-09 12:00:00,0.0,0.0,0.0,15.97,56.28,0.63,1.25,310.16
2004-01-09 13:00:00,0.0,0.0,0.0,16.34,56.56,0.99,1.4,315.53
2004-01-09 14:00:00,0.0,0.0,0.0,14.8,62.27,1.84,2.28,323.54
2004-01-09 15:00:00,0.0,0.0,0.0,14.52,63.68,1.84,2.36,322.22
2004-01-09 16:00:00,0.0,0.0,0.0,15.07,57.96,1.46,2.01,320.43
2004-01-09 17:00:00,0.0,0.0,0.0,14.1,64.39,1.68,2.42,329.25
2004-01-09 18:00:00,0.0,0.0,0.0,12.07,76.99,2.46,3.02,325.73
2004-01-09 19:00:00,0.0,0.0,0.0,11.93,77.74,2.54,3.17,323.79
2004-01-09 20:00:00,0.0,0.0,0.0,11.74,82.5,2.48,3.1,328.57
2004-01-09 21:00:00,0.0,0.0,0.0,11.37,87.13,1.7,2.78,327.78
2004-01-09 22:00:00,0.0,0.0,0.0,11.27,88.5,1.81,2.31,322.12
2004-01-09 23:00:00,0.0,0.0,0.0,11.26,89.16,2.04,2.88,321.76
2004-01-10 00:00:00,0.0,0.0,0.0,11.14,90.63,2.36,2.9,323.31
2004-01-10 01:00:00,0.0,0.0,0.0,11.17,86.67,2.42,3.66,326.8
2004-01-10 02:00:00,0.0,0.0,0.0,11.21,83.76,2.12,3.05,332.47
2004-01-10 03:00:00,0.0,0.0,0.0,11.34,82.91,2.46,3.03,329.46
2004-01-10 04:00:00,0.0,0.0,0.0,12.49,64.94,1.89,2.91,332.27
2004-01-10 05:00:00,0.0,0.0,0.0,12.48,60.33,1.51,2.52,330.13
2004-01-10 06:00:00,0.0,0.0,0.0,12.17,64.46,1.43,1.83,328.28
2004-01-10 07:00:00,0.0,0.0,0.0,13.63,51.34,1.19,1.73,357.71
2004-01-10 08:00:00,0.0,0.0,0.0,13.59,56.71,1.37,2.13,325.94
2004-01-10 09:00:00,0.0,0.0,0.0,14.88,52.66,1.06,1.52,326.35
2004-01-10 10:00:00,0.0,0.0,0.0,17.07,42.36,0.93,1.55,325.61
2004-01-10 11:00:00,0.0,0.0,0.0,17.28,54.9,1.05,1.63,329.26
2004-01-10 12:00:00,0.0,0.0,0.0,17.06,57.91,1.43,1.71,327.74
2004-01-10 13:00:00,0.0,0.0,0.0,17.99,54.62,1.34,1.78,325.96
2004-01-10 14:00:00,0.0,0.0,0.0,15.6,61.37,2.14,3.01,328.35
2004-01-10 15:00:00,0.0,0.0,0.0,15.61,59.53,2.61,3.56,324.97
2004-01-10 16:00:00,0.0,0.0,0.0,14.17,70.43,2.57,3.2,328.48
2004-01-10 17:00:00,0.0,0.0,0.0,12.63,77.99,2.95,4.1,328.15
2004-01-10 18:00:00,0.0,0.0,0.0,11.7,90.1,2.78,3.58,330.78
2004-01-10 19:00:00,0.0,0.0,0.0,11.4,95.34,2.79,3.68,330.7
2004-01-10 20:00:00,0.0,0.0,0.0,11.43,94.25,2.84,3.63,330.57
2004-01-10 21:00:00,0.0,0.0,0.0,11.73,89.05,2.71,3.48,332.41
2004-01-10 22:00:00,0.0,0.0,0.0,12.45,80.53,2.96,3.6,331.61
2004-01-10 23:00:00,0.0,0.0,0.0,12.42,81.12,3.11,4.08,328.81
2004-01-11 00:00:00,0.0,0.0,0.0,12.41,82.45,3.18,3.62,325.76
2004-01-11 01:00:00,0.0,0.0,0.0,11.97,84.48,2.91,3.8,327.02
2004-01-11 02:00:00,0.0,0.0,0.0,11.36,90.5,2.44,3.21,326.92
2004-01-11 03:00:00,0.0,0.0,0.0,10.7,93.96,1.67,2.08,326.85
2004-01-11 04:00:00,0.0,0.0,0.0,11.12,88.72,1.86,2.3,324.77
2004-01-11 05:00:00,0.0,0.0,0.0,10.88,85.43,1.97,2.37,324.81
2004-01-11 06:00:00,0.0,0.0,0.0,9.83,98.11,1.87,2.56,330.14
2004-01-11 07:00:00,0.0,0.0,0.0,10.16,92.04,1.66,2.01,326.38
2004-01-11 08:00:00,0.0,0.0,0.0,16.3,40.06,2.08,3.63,132.96
2004-01-11 09:00:00,0.0,0.0,0.0,10.22,89.39,1.75,2.23,320.28
2004-01-11 10:00:00,0.0,0.0,0.0,16.76,58.28,1.05,2.6,196.22
2004-01-11 11:00:00,0.0,0.0,0.0,14.71,73.98,1.19,3.55,297.03
2004-01-11 12:00:00,0.0,0.0,0.0,21.1,35.32,2.36,3.23,158.46
2004-01-11 13:00:00,0.0,0.0,0.0,20.26,47.92,1.57,3.37,217.25
2004-01-11 14:00:00,0.0,0.0,0.0,22.07,30.74,2.63,3.3,161.84
2004-01-11 15:00:00,0.0,0.0,0.0,21.03,37.25,1.06,2.52,259.69
2004-01-11 16:00:00,0.0,0.0,0.0,18.44,43.46,0.47,1.42,189.65
2004-01-11 17:00:00,0.0,0.0,0.0,15.93,49.58,0.13,0.67,320.69
2004-01-11 18:00:00,0.0,0.0,0.0,14.72,44.57,0.53,1.35,331.07
2004-01-11 19:00:00,0.0,0.0,0.0,10.9,75.0,1.03,1.82,328.43
2004-01-11 20:00:00,0.0,0.0,0.0,11.71,67.1,1.25,2.05,70.18
2004-01-11 21:00:00,0.0,0.0,0.0,14.19,43.39,1.66,2.71,116.14
2004-01-11 22:00:00,0.0,0.0,0.0,13.79,45.64,1.93,3.3,121.48
2004-01-11 23:00:00,0.0,0.0,0.0,13.6,46.16,1.81,2.66,125.1
2004-01-12 00:00:00,0.0,0.0,0.0,11.38,72.54,2.69,3.77,125.36
2004-01-12 01:00:00,0.0,0.0,0.0,9.36,98.39,3.26,4.08,140.55
2004-01-12 02:00:00,0.0,0.0,0.0,9.94,96.95,3.44,4.33,140.59
2004-01-12 03:00:00,0.0,0.0,0.0,9.8,97.69,3.29,4.45,138.21
2004-01-12 04:00:00,0.0,0.0,0.0,9.46,96.88,2.81,4.01,133.49
2004-01-12 05:00:00,0.0,0.0,0.0,9.79,96.75,2.7,3.56,141.16
2004-01-12 06:00:00,0.0,0.0,0.0,9.29,97.48,1.92,3.96,141.7
2004-01-12 07:00:00,0.0,0.0,0.0,8.87,96.0,2.81,3.91,137.93
2004-01-12 08:00:00,0.0,0.0,0.0,9.4,94.89,2.71,4.26,125.69
2004-01-12 09:00:00,0.0,0.0,0.0,10.29,91.39,3.2,4.42,143.05
2004-01-12 10:00:00,0.0,0.0,0.0,11.91,84.41,3.71,4.77,153.03
2004-01-12 11:00:00,0.0,0.0,0.0,13.78,77.07,3.35,4.71,153.13
2004-01-12 12:00:00,0.0,0.0,0.0,13.47,77.78,2.62,3.66,151.57
2004-01-12 13:00:00,0.0,0.0,0.0,14.5,73.66,2.3,3.33,160.47
2004-01-12 14:00:00,0.0,0.0,0.0,15.08,70.7,1.6,2.57,171.26
2004-01-12 15:00:00,0.0,0.0,0.0,14.63,72.29,1.95,3.95,172.4
2004-01-12 16:00:00,0.0,0.0,0.0,13.51,77.29,1.81,3.75,169.88
2004-01-12 17:00:00,0.0,0.0,0.0,11.88,84.35,1.15,2.57,128.31
2004-01-12 18:00:00,0.0,0.0,0.0,10.04,92.59,1.26,2.15,135.0
2004-01-12 19:00:00,0.0,0.0,0.0,9.47,95.4,0.32,2.15,121.22
2004-01-12 20:00:00,0.0,0.0,0.0,9.31,96.44,0.41,1.08,320.36
2004-01-12 21:00:00,0.0,0.0,0.0,8.89,96.89,0.55,1.56,347.26
2004-01-12 22:00:00,0.0,0.0,0.0,9.17,95.55,0.62,1.47,123.52
2004-01-12 23:00:00,0.0,0.0,0.0,8.8,96.23,0.16,0.8,42.5
2004-01-13 00:00:00,0.0,0.0,0.0,9.04,97.08,0.34,1.61,119.17
2004-01-13 01:00:00,0.0,0.0,0.0,9.0,97.43,0.77,2.0,102.76
2004-01-13 02:00:00,0.0,0.0,0.0,10.53,82.73,1.15,2.52,114.37
2004-01-13 03:00:00,0.0,0.0,0.0,9.11,86.76,0.81,1.55,344.93
2004-01-13 04:00:00,0.0,0.0,0.0,13.36,42.94,1.3,2.55,119.08
2004-01-13 05:00:00,0.0,0.0,0.0,13.2,46.94,0.44,1.06,97.5
2004-01-13 06:00:00,0.0,0.0,0.0,14.16,40.17,1.27,2.17,110.82
2004-01-13 07:00:00,0.0,0.0,0.0,13.72,42.7,1.3,2.48,97.82
2004-01-13 08:00:00,0.0,0.0,0.0,14.91,47.31,0.98,2.41,118.72
2004-01-13 09:00:00,0.0,0.0,0.0,16.68,45.45,1.56,2.36,143.63
2004-01-13 10:00:00,0.0,0.0,0.0,19.72,37.17,2.02,2.61,159.91
2004-01-13 11:00:00,0.0,0.0,0.0,20.2,40.94,1.9,2.42,162.59
2004-01-13 12:00:00,0.0,0.0,0.0,20.65,40.1,2.23,3.0,161.59
2004-01-13 13:00:00,0.0,0.0,0.0,17.6,63.29,0.95,1.92,309.77
2004-01-13 14:00:00,0.0,0.0,0.0,15.77,72.96,1.1,1.65,322.34
2004-01-13 15:00:00,0.0,0.0,0.0,15.86,73.01,1.16,1.57,319.48
2004-01-13 16:00:00,0.0,0.0,0.0,15.75,71.71,0.98,1.85,325.88
2004-01-13 17:00:00,0.0,0.0,0.0,14.27,66.39,1.25,1.73,323.35
2004-01-13 18:00:00,0.0,0.0,0.0,13.07,69.52,1.47,2.28,325.07
2004-01-13 19:00:00,0.0,0.0,0.0,9.62,96.37,2.19,2.58,325.96
2004-01-13 20:00:00,0.0,0.0,0.0,11.95,62.47,2.07,2.53,325.95
2004-01-13 21:00:00,0.0,0.0,0.0,13.93,41.45,1.2,2.0,326.21
2004-01-13 22:00:00,0.0,0.0,0.0,15.43,34.43,1.53,2.38,328.06
2004-01-13 23:00:00,0.0,0.0,0.0,15.54,35.56,1.35,2.03,330.68
2004-01-14 00:00:00,0.0,0.0,0.0,13.95,47.86,1.32,2.01,332.76
2004-01-14 01:00:00,0.0,0.0,0.0,16.23,38.19,0.95,1.97,325.92
2004-01-14 02:00:00,0.0,0.0,0.0,15.77,44.34,1.19,2.37,315.76
2004-01-14 03:00:00,0.0,0.0,0.0,12.4,75.86,1.59,2.2,319.16
2004-01-14 04:00:00,0.0,0.0,0.0,13.22,66.61,1.24,2.1,332.29
2004-01-14 05:00:00,0.0,0.0,0.0,18.24,30.9,0.57,1.85,292.56
2004-01-14 06:00:00,0.0,0.0,0.0,11.69,73.28,2.01,2.5,322.45
2004-01-14 07:00:00,0.0,0.0,0.0,12.49,67.06,1.65,2.67,327.22
2004-01-14 08:00:00,0.0,0.0,0.0,16.48,39.88,1.92,2.67,328.19
